TIPO DE MORTE;HORA;BAIRRO DA OCORRENCIA;LOGRADOURO DA OCORRENCIA;GENERO;ETNIA;IDADE;PROFISSAO;ESCOLARIDADE;INSTRUMENTO UTILIZADO;MES;DIA;DIA DA SEMANA;FAIXA ;HORARIO APROXIMADO;TURNO
HOMICIDIO;00:30;PLANALTO;AV MONTE REI;MASCULINO;NEGRA;26;DETENTO FUGITIVO;NI;ARMA DE FOGO;novembro;8;domingo;ADULTO;1;NOTURNO
HOMICIDIO;16:00;PLANALTO;BAIXA DA TRAIRAS;MASCULINO;PARDA;27;NI;NI;ARMA DE FOGO;março;18;quarta-feira;ADULTO;16;VESPERTINO
HOMICIDIO;15:20;PLANALTO;EM UM MATAGAL NA COMUNIDADE DO LENINGRADO;MASCULINO;PARDA;20;DESEMPREGADO;NI;ARMA DE FOGO;dezembro;29;terça-feira;ADULTO;15;VESPERTINO
HOMICIDIO;18:06;PLANALTO;R CAFARNAUM ;MASCULINO;NEGRA;20;DESOCUPADO(A);NI;ARMA DE FOGO;dezembro;13;domingo;ADULTO;18;VESPERTINO
HOMICIDIO;22:00;PLANALTO;R CAFARNAUM ;FEMININO;PARDA;16;MENOR SEM OCUPACAO;NI;ARMA DE FOGO;outubro;17;sábado;ADOLESCENTE;22;NOTURNO
HOMICIDIO;NI;PLANALTO;R FRANCISCO CANINDE DA SILVA;MASCULINO;NEGRA;23;DESEMPREGADO;NI;ARMA DE FOGO;agosto;31;segunda-feira;ADULTO;NI;NI
HOMICIDIO;20:00;PLANALTO;R MIRASSOL ;MASCULINO;NEGRA;19;NI;NI;ARMA DE FOGO;outubro;23;sexta-feira;ADULTO;20;NOTURNO
HOMICIDIO;NI;PLANALTO;R PROFESSOR COUTINHO , CONDOMINIO VIVENDAS VP;MASCULINO;NEGRA;26;EX DETENTO DESOCUPADO;NI;ARMA DE FOGO;janeiro;12;segunda-feira;ADULTO;NI;NI
HOMICIDIO;06:41;PLANALTO;R SANTA QUITERIA, EM FRENTE AO Nº965;MASCULINO;PARDA;29;NI;NI;ARMA DE FOGO;julho;11;sábado;ADULTO;7;MATUTINO
HOMICIDIO;20:21;PLANALTO;R SAO GREGORIO C/ R DA GLORIA;MASCULINO;NEGRA;35;NI;NI;ARMA DE FOGO;maio;3;domingo;ADULTO;20;NOTURNO
HOMICIDIO;20:16;PLANALTO;R SAO PATRICK;MASCULINO;BRANCA;28;EX DETENTO DESOCUPADO;NI;ARMA DE FOGO;abril;12;domingo;ADULTO;20;NOTURNO
HOMICIDIO;21:00;PLANALTO;TV ROYAL;MASCULINO;NEGRA;19;NI;NI;ARMA DE FOGO;março;13;sexta-feira;ADULTO;21;NOTURNO
HOMICIDIO;21:00;PLANALTO;TV ROYAL;MASCULINO;NEGRA;14;MENOR SEM OCUPACAO;NI;ARMA DE FOGO;março;13;sexta-feira;ADOLESCENTE;21;NOTURNO
HOMICIDIO;21:00;PLANALTO;R INDOMAR;MASCULINO;NEGRA;33;ESTUDANTE D;SUPERIOR;ARMA DE FOGO;janeiro;11;domingo;ADULTO;21;NOTURNO
HOMICIDIO;16:00;PLANALTO;R MIRAMANGUE;MASCULINO;PARDA;27;ESTUDANTE D;SUPERIOR;ARMA DE FOGO;outubro;27;terça-feira;ADULTO;16;VESPERTINO
HOMICIDIO;22:00;PONTA NEGRA;TV MORRO BRANCO;MASCULINO;PARDA;34;AUTONOMO(A);ENSINO FUNDAMENTAL COMPLETO;ARMA BRANCA;outubro;20;terça-feira;ADULTO;22;NOTURNO
HOMICIDIO;19:00;PONTA NEGRA;R ALTO DA BOA VISTA;MASCULINO;PARDA;29;SERVENTE DE OBRAS;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;agosto;8;sábado;ADULTO;19;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;12:15;PONTA NEGRA;R DA FLORESTA, VILA DE PONTA NEGRA;MASCULINO;NEGRA;20;BISCATEIRO;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;dezembro;17;quinta-feira;ADULTO;12;MATUTINO
HOMICIDIO;07:00;PONTA NEGRA;R DA LAGOSTA VP;MASCULINO;BRANCA;34;VENDEDOR AUTONOMO;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;fevereiro;3;terça-feira;ADULTO;7;MATUTINO
HOMICIDIO;01:00;PONTA NEGRA;PRAIA DE PONTA NEGRA;MASCULINO;PARDA;15;ESTUDANTE C;ENSINO MEDIO COMPLETO;ARMA BRANCA;janeiro;22;quinta-feira;ADOLESCENTE;1;NOTURNO
HOMICIDIO;01:29;PONTA NEGRA;R 31 DE MARCO, 343, VILA DE PONTA NEGRA (PROXIMO AO CAMPO DO BOTAFOGO);MASCULINO;PARDA;40;COZINHEIRO(A);ENSINO MEDIO COMPLETO;ARMA DE FOGO;dezembro;12;sábado;ADULTO;1;NOTURNO
HOMICIDIO;05:00;PONTA NEGRA;AV ENG ROBERTO FREIRE;MASCULINO;PARDA;25;EX DETENTO TRABALHADOR;NI;ARMA DE FOGO;setembro;4;sexta-feira;ADULTO;5;MADRUGADA
HOMICIDIO;05:40;PONTA NEGRA;R ALTO DA BOA VISTA, 383;MASCULINO;PARDA;28;NI;NI;ARMA DE FOGO;dezembro;20;domingo;ADULTO;6;MADRUGADA
HOMICIDIO;19:26;PONTA NEGRA;R ALTO DE BOA VISTA PROXIMO AO 441, VILA DE PONTA NEGRA;MASCULINO;NEGRA;17;MENOR SEM OCUPACAO;NI;ARMA DE FOGO;dezembro;11;sexta-feira;ADOLESCENTE;19;NOTURNO
HOMICIDIO;13:00;PONTA NEGRA;R DA FLORESTA;MASCULINO;NEGRA;18;DESOCUPADO(A);NI;ARMA DE FOGO;setembro;8;terça-feira;ADULTO;13;VESPERTINO
HOMICIDIO;21:14;PONTA NEGRA;R DA FLORESTA, VILA DE PONTA NEGRA;MASCULINO;PARDA;55;PESCADOR;NI;ARMA DE FOGO;junho;25;quinta-feira;ADULTO;21;NOTURNO
HOMICIDIO;05:47;PONTA NEGRA;ENCONTRADO NA R PRAIA DE CABECEIRO, PRAIA DE PONTA NEGRA;MASCULINO;PARDA;24;DESOCUPADO(A);NI;OBJETO CONTUNDENTE;abril;5;domingo;ADULTO;6;MADRUGADA
HOMICIDIO;19:00;PONTA NEGRA;R ALTO DA BOA VISTA;MASCULINO;PARDA;43;FUNCIONARIO PUBLICO;SUPERIOR;ARMA DE FOGO;agosto;8;sábado;ADULTO;19;NOTURNO
LATROCINIO;19:41;PONTA NEGRA;R POETA JAIME WANDERLEY,134 P;MASCULINO;PARDA;35;GERENTE;SUPERIOR;ARMA DE FOGO;junho;22;segunda-feira;ADULTO;20;NOTURNO
HOMICIDIO;14:27;POTENGI;AV JOAO MEDEIROS FILHO;MASCULINO;PARDA;19;SERVENTE DE OBRAS;ENSINO FUNDAMENTAL COMPLETO;ARMA BRANCA;junho;20;sábado;ADULTO;14;VESPERTINO
LESAO CORPORAL SEGUIDA DE MORTE;NI;POTENGI;R PRINCIPAL ;MASCULINO;NEGRA;46;PEDREIRO;ENSINO FUNDAMENTAL COMPLETO;ARMA BRANCA;agosto;29;sábado;ADULTO;NI;NI
HOMICIDIO;19:01;POTENGI;AV MARANGUAPE;MASCULINO;PARDA;29;SERVENTE DE OBRAS;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;março;20;sexta-feira;ADULTO;19;NOTURNO
HOMICIDIO;03:24;POTENGI;DEIXADO NO HOSPITAL SANTA CATARINA;MASCULINO;PARDA;32;PEDREIRO;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;junho;5;sexta-feira;ADULTO;3;MADRUGADA
HOMICIDIO;15:33;POTENGI;R ANGRA DOS REIS, Nº 67 SOLIDADE II DR;MASCULINO;NEGRA;17;ESTUDANTE B;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;fevereiro;11;quarta-feira;ADOLESCENTE;16;VESPERTINO
LESAO CORPORAL SEGUIDA DE MORTE;NI;POTENGI;R GUARACIABA DO NORTE, NA CALCADA DE CASA HP;MASCULINO;NEGRA;16;ESTUDANTE B;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;janeiro;9;sexta-feira;ADOLESCENTE;NI;NI
HOMICIDIO;NI;POTENGI;R ITAINOPOLIS, PANATIS VP;MASCULINO;NEGRA;18;SERVENTE DE OBRAS;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;janeiro;25;domingo;ADULTO;NI;NI
HOMICIDIO;18:45;POTENGI;R JOSE SANTOS;MASCULINO;PARDA;16;ESTUDANTE B;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;novembro;2;segunda-feira;ADOLESCENTE;19;NOTURNO
FEMINICIDIO;23:13;POTENGI;R TARAUCA, CJ SANTAREM;FEMININO;PARDA;43;DO LAR;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;novembro;18;quarta-feira;ADULTO;23;NOTURNO
HOMICIDIO;20:28;POTENGI;R TARAUVA VIAL RODRIGUES, CONJ SANTAREM ;MASCULINO;PARDA;30;AGRICULTOR(A);ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;novembro;20;sexta-feira;ADULTO;20;NOTURNO
HOMICIDIO;06:04;POTENGI;TV SIQUEIRA CAMPOS DR;FEMININO;PARDA;27;DO LAR;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;fevereiro;11;quarta-feira;ADULTO;6;MADRUGADA
HOMICIDIO;NI;POTENGI;R ARAGUARI;FEMININO;BRANCA;10;ESTUDANTE B;ENSINO FUNDAMENTAL COMPLETO;ELETROPLESSAO;agosto;30;domingo;CRIANÇA;NI;NI
HOMICIDIO;02:00;POTENGI;R ESDRAS CEZAR DA SILVA;MASCULINO;NEGRA;15;ESTUDANTE C;ENSINO MEDIO COMPLETO;ARMA DE FOGO;setembro;27;domingo;ADOLESCENTE;2;MADRUGADA
HOMICIDIO;19:33;POTENGI;R JOAO MEDEIROS FILHO PROXIMO AO SUPERMERCADO NORDESTAO;MASCULINO;NEGRA;33;SEGURANCA;ENSINO MEDIO COMPLETO;ARMA DE FOGO;abril;7;terça-feira;ADULTO;20;NOTURNO
LATROCINIO;22:00;POTENGI;R SAO PEDRO ;FEMININO;PARDA;29;BALCONISTA;ENSINO MEDIO COMPLETO;ARMA DE FOGO;outubro;26;segunda-feira;ADULTO;22;NOTURNO
HOMICIDIO;21:51;POTENGI;AV DAS FRONTEIRAS;MASCULINO;PARDA;63;APOSENTADO(A);NI;ARMA BRANCA;março;23;segunda-feira;IDOSO;22;NOTURNO
HOMICIDIO;04:09;POTENGI;AV MARANGUAPE;MASCULINO;NEGRA;26;NI;NI;ARMA DE FOGO;novembro;29;domingo;ADULTO;4;MADRUGADA
HOMICIDIO;04:09;POTENGI;AV MARANGUAPE;FEMININO;NEGRA;22;SEM PROFISSAO;NI;ARMA DE FOGO;novembro;29;domingo;ADULTO;4;MADRUGADA
HOMICIDIO;04:09;POTENGI;AV MARANGUAPE;MASCULINO;NEGRA;22;SEM PROFISSAO;NI;ARMA DE FOGO;novembro;29;domingo;ADULTO;4;MADRUGADA
LESAO CORPORAL SEGUIDA DE MORTE;NI;POTENGI;NI;MASCULINO;NEGRA;17;MENOR SEM OCUPACAO;NI;ARMA DE FOGO;janeiro;21;quarta-feira;ADOLESCENTE;NI;NI
HOMICIDIO;23:02;POTENGI;R ANGRA DOS REIS, SOLEDADE II;MASCULINO;PARDA;16;MENOR SEM OCUPACAO;NI;ARMA DE FOGO;junho;20;sábado;ADOLESCENTE;23;NOTURNO
HOMICIDIO;20:21;POTENGI;R BIGUACU, CONJ SANTAREM FR;MASCULINO;NEGRA;22;DESEMPREGADO;NI;ARMA DE FOGO;fevereiro;14;sábado;ADULTO;20;NOTURNO
HOMICIDIO;19:00;POTENGI;R CABO DE SAO TOME, CONJ SOLEDADE II ST;MASCULINO;PARDA;24;EX DETENTO TRABALHADOR;NI;ARMA DE FOGO;fevereiro;4;quarta-feira;ADULTO;19;NOTURNO
HOMICIDIO;NI;POTENGI;R CEL BORGES;MASCULINO;PARDA;30;NI;NI;ARMA DE FOGO;setembro;18;sexta-feira;ADULTO;NI;NI
HOMICIDIO;15:38;POTENGI;R FRANCISCO PINHEIRO DA SILVA, CONJ SANTAREM;MASCULINO;PARDA;45;DESEMPREGADO;NI;ARMA DE FOGO;julho;24;sexta-feira;ADULTO;16;VESPERTINO
HOMICIDIO;17:00;POTENGI;R IGUATU;MASCULINO;PARDA;27;PESCADOR;NI;ARMA DE FOGO;outubro;21;quarta-feira;ADULTO;17;VESPERTINO
HOMICIDIO;NI;POTENGI;R ILHA DE SAO PAULO,1383 SOLIDADE II, DENTRO DE UM DEPOSITO DE BEBIDAS;MASCULINO;NEGRA;32;EX DETENTO TRABALHADOR;NI;ARMA DE FOGO;março;6;sexta-feira;ADULTO;NI;NI
HOMICIDIO;21:00;POTENGI;R MARIA JOSE LIRA, PANATIS VP;MASCULINO;NEGRA;21;DESEMPREGADO;NI;ARMA DE FOGO;janeiro;8;quinta-feira;ADULTO;21;NOTURNO
HOMICIDIO;22:00;POTENGI;R MONTEACU;MASCULINO;PARDA;42;DESEMPREGADO;NI;ARMA DE FOGO;outubro;20;terça-feira;ADULTO;22;NOTURNO
HOMICIDIO;18:00;POTENGI;R PICO DO CABUGI;MASCULINO;PARDA;24;NI;NI;ARMA DE FOGO;setembro;4;sexta-feira;ADULTO;18;VESPERTINO
HOMICIDIO;18:23;POTENGI;R RIO NEGRO VP;MASCULINO;NEGRA;35;NI;NI;ARMA DE FOGO;fevereiro;9;segunda-feira;ADULTO;18;VESPERTINO
HOMICIDIO;15:00;POTENGI;R SANTA CLARA, 09- SALINAS ;MASCULINO;PARDA;16;MENOR SEM OCUPACAO;NI;ARMA DE FOGO;março;5;quinta-feira;ADOLESCENTE;15;VESPERTINO
HOMICIDIO;21:45;POTENGI;VILA PARQUE DAS MANGUEIRAS, 09;MASCULINO;BRANCA;24;NI;NI;ARMA DE FOGO;junho;5;sexta-feira;ADULTO;22;NOTURNO
HOMICIDIO;NI;POTENGI;AV DR JOAO MEDEIROS FILHO;MASCULINO;PARDA;21;DETENTO;NI;ASFIXIA MECANICA PROVOCADA;outubro;5;segunda-feira;ADULTO;NI;NI
HOMICIDIO;NI;POTENGI;AV DR JOAO MEDEIROS FILHO;MASCULINO;BRANCA;23;DETENTO;NI;ASFIXIA MECANICA PROVOCADA;agosto;25;terça-feira;ADULTO;NI;NI
HOMICIDIO;NI;POTENGI;AV DR JOAO MEDEIROS FILHO;MASCULINO;PARDA;25;DETENTO;NI;ASFIXIA MECANICA PROVOCADA;outubro;5;segunda-feira;ADULTO;NI;NI
HOMICIDIO;21:00;POTENGI;AV DR JOAO MEDEIROS FILHO;MASCULINO;NEGRA;42;DETENTO;NI;ASFIXIA MECANICA PROVOCADA;outubro;10;sábado;ADULTO;21;NOTURNO
HOMICIDIO;21:00;POTENGI;AV DR JOAO MEDEIROS FILHO;MASCULINO;PARDA;28;DETENTO;NI;OVERDOSE FORCADA;outubro;17;sábado;ADULTO;21;NOTURNO
HOMICIDIO;NI;POTENGI;AV ITAPETINGA;MASCULINO;BRANCA;28;DETENTO;NI;ASFIXIA MECANICA PROVOCADA;agosto;24;segunda-feira;ADULTO;NI;NI
HOMICIDIO;09:58;POTENGI;CADEIA PUBLICA DE NATAL: RAIMUNDO NONATO, AV ITAPETINGA, S/N;MASCULINO;PARDA;24;DETENTO;NI;ASFIXIA MECANICA PROVOCADA;novembro;17;terça-feira;ADULTO;10;MATUTINO
HOMICIDIO;NI;POTENGI;CADEIA PUBLICA DE NATAL: RAIMUNDO NONATO, AV ITAPETINGA, S/N;MASCULINO;PARDA;27;DETENTO;NI;ESPANCAMENTO;dezembro;6;domingo;ADULTO;NI;NI
HOMICIDIO;20:00;PRAIA DO MEIO;R TULIO FERNANDES;MASCULINO;PARDA;24;PINTOR;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;agosto;16;domingo;ADULTO;20;NOTURNO
HOMICIDIO;20:00;PRAIA DO MEIO;AV PRES CAFE FILHO;MASCULINO;PARDA;22;DESOCUPADO(A);NI;ARMA DE FOGO;outubro;31;sábado;ADULTO;20;NOTURNO
HOMICIDIO;12:33;PRAIA DO MEIO;NA ORLA DA PRAIA SITO A R PRES CAFE FILHO, NA BARRACA DO BAGULHO DOIDO;MASCULINO;BRANCA;16;MENOR SEM OCUPACAO;NI;ARMA DE FOGO;novembro;28;sábado;ADOLESCENTE;13;VESPERTINO
HOMICIDIO;NI;PRAIA DO MEIO;TV MONTE CARLOS, 426, ATRAS DO ANTIGO HOTEL REIS MAGOS;MASCULINO;PARDA;30;EX DETENTO DESOCUPADO;NI;ARMA DE FOGO;março;23;segunda-feira;ADULTO;NI;NI
HOMICIDIO;NI;QUINTAS;AV INDUSTRIAL;MASCULINO;PARDA;38;INDUSTRIARIO;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;janeiro;25;domingo;ADULTO;NI;NI
HOMICIDIO;23:01;QUINTAS;EM UMA CALCADA NA 4ª TV - COMUNIDADE JAPAO;MASCULINO;PARDA;30;CAPOTEIRO;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;abril;1;quarta-feira;ADULTO;23;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;NI;QUINTAS;R CREZO BEZERRA 79 VP;MASCULINO;PARDA;52;VENDEDOR AUTONOMO;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;janeiro;8;quinta-feira;ADULTO;NI;NI
LESAO CORPORAL SEGUIDA DE MORTE;NI;QUINTAS;R DOS PAIATIS HP;MASCULINO;NEGRA;21;SERVENTE DE OBRAS;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;janeiro;6;terça-feira;ADULTO;NI;NI
HOMICIDIO;19:00;QUINTAS;R DOS PAIATIS VP;MASCULINO;NEGRA;28;SOLDADOR;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;janeiro;5;segunda-feira;ADULTO;19;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;05:22;QUINTAS;R GUANABARA;MASCULINO;BRANCA;19;PINTOR;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;julho;24;sexta-feira;ADULTO;5;MADRUGADA
HOMICIDIO;20:00;QUINTAS;R RIO POTENGI;MASCULINO;BRANCA;27;AUTONOMO(A);ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;outubro;20;terça-feira;ADULTO;20;NOTURNO
HOMICIDIO;08:52;QUINTAS;TV DRº NAPOLIAO LAURIANO;MASCULINO;NEGRA;53;SERVENTE DE OBRAS;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;maio;9;sábado;ADULTO;9;MATUTINO
HOMICIDIO;17:00;QUINTAS;TV SANTA HELENA;MASCULINO;PARDA;18;ASG;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;outubro;18;domingo;ADULTO;17;VESPERTINO
HOMICIDIO;11:51;QUINTAS;1ª TV ANTONIO BASILIO, FAVELA DO JAPAO;MASCULINO;PARDA;18;ESTUDANTE C;ENSINO MEDIO COMPLETO;ARMA DE FOGO;março;21;sábado;ADULTO;12;MATUTINO
HOMICIDIO;NI;QUINTAS;NA FAVELA DO JAPAO (NOVO HORIZONTE);MASCULINO;BRANCA;26;ESTUDANTE C;ENSINO MEDIO COMPLETO;ARMA DE FOGO;outubro;3;sábado;ADULTO;NI;NI
HOMICIDIO;19:00;QUINTAS;R DOS PAIATIS;MASCULINO;PARDA;15;MECANICO(A);ENSINO MEDIO COMPLETO;ARMA DE FOGO;outubro;26;segunda-feira;ADOLESCENTE;19;NOTURNO
HOMICIDIO;23:02;QUINTAS;R RIO POTENGI;MASCULINO;PARDA;28;MECANICO(A);ENSINO MEDIO COMPLETO;ARMA DE FOGO;junho;28;domingo;ADULTO;23;NOTURNO
HOMICIDIO;21:00;QUINTAS;R SANTA HELENA, 500;MASCULINO;PARDA;19;ESTUDANTE C;ENSINO MEDIO COMPLETO;ARMA DE FOGO;março;18;quarta-feira;ADULTO;21;NOTURNO
HOMICIDIO;NI;QUINTAS;AV ANTONIO BASILIO;MASCULINO;PARDA;26;DESEMPREGADO;NI;ARMA BRANCA;janeiro;14;quarta-feira;ADULTO;NI;NI
HOMICIDIO;06:16;QUINTAS;NA FEIRA DO CARRASCO;MASCULINO;PARDA;29;FEIRANTE;NI;ARMA BRANCA;junho;24;quarta-feira;ADULTO;6;MADRUGADA
HOMICIDIO;12:33;QUINTAS;AV BERNANDO VIEIRA;MASCULINO;NEGRA;35;DESEMPREGADO;NI;ARMA DE FOGO;maio;26;terça-feira;ADULTO;13;VESPERTINO
HOMICIDIO;05:57;QUINTAS;LEITO DO RIO DAS QUINTAS (FAVELA DO JAPAO), QUINTAS;FEMININO;NEGRA;24;DESOCUPADO(A);NI;ARMA DE FOGO;dezembro;22;terça-feira;ADULTO;6;MADRUGADA
HOMICIDIO;12:00;QUINTAS;R RIO POTENGI;MASCULINO;NEGRA;19;DESEMPREGADO;NI;ARMA DE FOGO;setembro;27;domingo;ADULTO;12;MATUTINO
HOMICIDIO;13:34;QUINTAS;R SAMPAIO CORREIA, 54 ;MASCULINO;NEGRA;20;DESEMPREGADO;NI;ARMA DE FOGO;dezembro;31;quinta-feira;ADULTO;14;VESPERTINO
LATROCINIO;23:20;QUINTAS;TV DR OSORIO TENORIO, PROX. FARMACIA CANINDE;MASCULINO;PARDA;26;EX DETENTO TRABALHADOR;NI;ARMA DE FOGO;novembro;13;sexta-feira;ADULTO;23;NOTURNO
HOMICIDIO;19:00;QUINTAS;R RIO POTENGI;MASCULINO;NEGRA;31;DESEMPREGADO;NI;OBJETO CONTUNDENTE;janeiro;8;quinta-feira;ADULTO;19;NOTURNO
HOMICIDIO;21:00;QUINTAS;2ª TV NAPOLEAO LAUREANO;MASCULINO;PARDA;23;ARTESAO;SUPERIOR;ARMA DE FOGO;agosto;8;sábado;ADULTO;21;NOTURNO
HOMICIDIO;21:29;QUINTAS;KM 06 PROX. DVN;MASCULINO;BRANCA;27;PROPRIETARIO DE LOJAS;SUPERIOR;ARMA DE FOGO;julho;26;domingo;ADULTO;21;NOTURNO
HOMICIDIO;12:55;QUINTAS;R RIO POTENGI;MASCULINO;PARDA;52;PROPRIETARIO DE LOJAS;SUPERIOR;ARMA DE FOGO;novembro;2;segunda-feira;ADULTO;13;VESPERTINO
LESAO CORPORAL SEGUIDA DE MORTE;20:00;REDINHA;R DOS LIRIOS;MASCULINO;NEGRA;35;ASG;ENSINO FUNDAMENTAL COMPLETO;ARMA BRANCA;março;14;sábado;ADULTO;20;NOTURNO
HOMICIDIO;22:00;REDINHA;R BEBERIBE;MASCULINO;PARDA;23;CARROCEIRO;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;setembro;13;domingo;ADULTO;22;NOTURNO
HOMICIDIO;22:00;REDINHA;R BEBERIBE;MASCULINO;PARDA;16;ESTUDANTE B;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;setembro;13;domingo;ADOLESCENTE;22;NOTURNO
HOMICIDIO;22:00;REDINHA;R BEBERIBE;MASCULINO;NEGRA;27;SERVENTE DE OBRAS;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;setembro;13;domingo;ADULTO;22;NOTURNO
HOMICIDIO;02:17;REDINHA;R CONSTRUTOR SEVERINO BEZERRA, EM FRENTE AO MERCADINHO EDUARDO, 31 - ALTO DA TORRE;MASCULINO;NEGRA;24;SERVENTE DE OBRAS;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;abril;19;domingo;ADULTO;2;MADRUGADA
HOMICIDIO;18:00;REDINHA;R TENENTE JURACI, VALE DOURADO (COMUNIDADE DA AFRICA);MASCULINO;NEGRA;16;ESTUDANTE B;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;janeiro;8;quinta-feira;ADOLESCENTE;18;VESPERTINO
HOMICIDIO;NI;REDINHA;R: CRISTAIS DE GELO;MASCULINO;NEGRA;27;VENDEDOR AUTONOMO;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;março;7;sábado;ADULTO;NI;NI
HOMICIDIO;NI;REDINHA;R SAO FRANCISCO;MASCULINO;PARDA;34;GARCOM;ENSINO MEDIO COMPLETO;ARMA DE FOGO;agosto;24;segunda-feira;ADULTO;NI;NI
HOMICIDIO;21:53;REDINHA;ALTO DA TORRE;MASCULINO;NEGRA;28;DESEMPREGADO;NI;ARMA DE FOGO;maio;5;terça-feira;ADULTO;22;NOTURNO
HOMICIDIO;NI;REDINHA;AV GOV ANTONIO DE MELO DE SOUZA;MASCULINO;NEGRA;31;EX DETENTO DESOCUPADO;NI;ARMA DE FOGO;outubro;5;segunda-feira;ADULTO;NI;NI
HOMICIDIO;02:39;REDINHA;R DA QUADRA;MASCULINO;NEGRA;30;NI;NI;ARMA DE FOGO;julho;10;sexta-feira;ADULTO;3;MADRUGADA
HOMICIDIO;13:09;REDINHA;R FRANCISO IVO;MASCULINO;NEGRA;28;PESCADOR;NI;ARMA DE FOGO;abril;8;quarta-feira;ADULTO;13;VESPERTINO
HOMICIDIO;00:56;REDINHA;R MANOEL CAETANO,986;MASCULINO;PARDA;26;EX DETENTO DESOCUPADO;NI;ARMA DE FOGO;junho;11;quinta-feira;ADULTO;1;NOTURNO
HOMICIDIO;03:00;REDINHA;R PARAISO;MASCULINO;NEGRA;25;RECICLADOR;NI;ARMA DE FOGO;setembro;27;domingo;ADULTO;3;MADRUGADA
HOMICIDIO;NI;REDINHA;TV CONSCIHEIRO TUSTAO;MASCULINO;PARDA;31;DESOCUPADO(A);NI;ARMA DE FOGO;agosto;24;segunda-feira;ADULTO;NI;NI
LESAO CORPORAL SEGUIDA DE MORTE;13:09;REDINHA;PONTE NEWTON NAVARRO;MASCULINO;PARDA;45;DESEMPREGADO;NI;ESPANCAMENTO;julho;4;sábado;ADULTO;13;VESPERTINO
HOMICIDIO;16:00;REDINHA;AV DR JOAO MEDEIROS FILHO;MASCULINO;PARDA;24;LOJISTA ;SUPERIOR;ARMA DE FOGO;março;17;terça-feira;ADULTO;16;VESPERTINO
HOMICIDIO;01:00;REDINHA;R BEBERIBE 965;MASCULINO;PARDA;45;CONTADOR;SUPERIOR;ARMA DE FOGO;fevereiro;26;quinta-feira;ADULTO;1;NOTURNO
FEMINICIDIO;06:04;RIBEIRA;ENCONTRADA NA TV MEXICO;FEMININO;PARDA;37;NI;NI;OBJETO CONTUNDENTE;julho;30;quinta-feira;ADULTO;6;MADRUGADA
LESAO CORPORAL SEGUIDA DE MORTE;00:31;ROCAS;R SAO JOAO DE DEUS, COMUNIDADE DE MARUIM;MASCULINO;PARDA;20;SOLDADOR;ENSINO FUNDAMENTAL COMPLETO;ARMA BRANCA;dezembro;25;sexta-feira;ADULTO;1;NOTURNO
HOMICIDIO;22:02;ROCAS;R BOM JESUS COMUNIDADE BRASILIA TEIMOSA ;MASCULINO;BRANCA;25;VENDEDOR AUTONOMO;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;abril;19;domingo;ADULTO;22;NOTURNO
HOMICIDIO;00:00;ROCAS;R MOEMA TINOCO;MASCULINO;NEGRA;21;VENDEDOR AUTONOMO;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;setembro;27;domingo;ADULTO;0;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;13:43;ROCAS;TV BRASIL;MASCULINO;NEGRA;20;AUTONOMO(A);ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;novembro;10;terça-feira;ADULTO;14;VESPERTINO
