TIPO DE MORTE;HORA;BAIRRO DA OCORRENCIA;LOGRADOURO DA OCORRENCIA;GENERO;ETNIA;IDADE;PROFISSAO;ESCOLARIDADE;INSTRUMENTO UTILIZADO;MES;DIA;DIA DA SEMANA;FAIXA ;HORARIO APROXIMADO;TURNO
HOMICIDIO;13:30;QUINTAS;AV MARIO NEGOCIO -PROXIMO AO BAR DA COSTELA;MASCULINO;PARDA;24;NI;NI;ARMA DE FOGO;outubro;24;segunda-feira;ADULTO;14;VESPERTINO
HOMICIDIO;15:46;QUINTAS;BEIRA RIO - FAVELA DO JAPAO;MASCULINO;PARDA;19;NI;NI;ARMA DE FOGO;novembro;17;quinta-feira;ADULTO;16;VESPERTINO
HOMICIDIO;20:55;QUINTAS;ENCONTRADA NO RIO DA LAVADEIRAS,FAVELA DO JAPAO;FEMININO;BRANCA;20;SEM PROFISSAO;NI;ARMA DE FOGO;junho;4;sábado;ADULTO;21;NOTURNO
HOMICIDIO;20:56;QUINTAS;ENCONTRADA NO RIO DAS LAVADEIRAS,FAVELA DO JAPAO;FEMININO;BRANCA;26;SEM PROFISSAO;NI;ARMA DE FOGO;junho;4;sábado;ADULTO;21;NOTURNO
HOMICIDIO;18:13;QUINTAS;R ARISTOFONES FERNANDES;MASCULINO;PARDA;19;DETENTO EM LIBERDADE CONDICIONAL;NI;ARMA DE FOGO;março;6;domingo;ADULTO;18;VESPERTINO
HOMICIDIO;22:00;QUINTAS;R RIO POTENG ,EM FRENTE A CASA Nº 3189;MASCULINO;PARDA;22;SEM PROFISSAO;NI;ARMA DE FOGO;abril;3;domingo;ADULTO;22;NOTURNO
HOMICIDIO;13:27;QUINTAS;R SAO GERALDO;MASCULINO;NEGRA;23;SEM PROFISSAO;NI;ARMA DE FOGO;fevereiro;12;sexta-feira;ADULTO;13;VESPERTINO
HOMICIDIO;20:46;QUINTAS;RUA CONEGO MONTE ;MASCULINO;NEGRA;36;NI;NI;ARMA DE FOGO;maio;8;domingo;ADULTO;21;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;18:30;QUINTAS;RUA SAMPAIO CORREIA;MASCULINO;PARDA;27;APOSENTADO(A);NI;ARMA DE FOGO;agosto;28;domingo;ADULTO;19;NOTURNO
HOMICIDIO;16:06;QUINTAS;RUA SATIRO DIAS - EM FRENTE AO Nº 1806;MASCULINO;PARDA;21;FEIRANTE;NI;ARMA DE FOGO;novembro;11;sexta-feira;ADULTO;16;VESPERTINO
HOMICIDIO;23:15;QUINTAS;RUA SATIRO DIAS - LATERAL DA LINHA DO TREM;MASCULINO;PARDA;36;NI;NI;ARMA DE FOGO;setembro;29;quinta-feira;ADULTO;23;NOTURNO
HOMICIDIO;18:45;QUINTAS;TV PRESIDENTE KENNEDY Nº 19;MASCULINO;PARDA;18;DESOCUPADO(A);NI;ARMA DE FOGO;março;17;quinta-feira;ADULTO;19;NOTURNO
HOMICIDIO;08:20;QUINTAS;VIA PUBLICA NAO DETERMINADA;MASCULINO;NEGRA;22;DESEMPREGADO;NI;ARMA DE FOGO;janeiro;24;domingo;ADULTO;8;MATUTINO
FEMINICIDIO;02:02;REDINHA;R BEBERIBE;FEMININO;PARDA;23;DO LAR;ENSINO FUNDAMENTAL COMPLETO;ARMA BRANCA;fevereiro;2;terça-feira;ADULTO;2;MADRUGADA
HOMICIDIO;09:11;REDINHA;NO INTERIOR DA AMBULANCIA DA SAMU NA AV: LITORANEA - REDINHA - NATAL RN;MASCULINO;NEGRA;21;SERVENTE DE OBRAS;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;maio;28;sábado;ADULTO;9;MATUTINO
HOMICIDIO;07:50;REDINHA;TV PE CICERO, COMUNIDADE DA AFRICA;MASCULINO;PARDA;23;AUTONOMO(A);ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;fevereiro;10;quarta-feira;ADULTO;8;MATUTINO
HOMICIDIO;20:00;REDINHA;ANTIGA TRAVERSSIA DA BALSA ;MASCULINO;PARDA;29;ELETRICISTA;ENSINO MEDIO COMPLETO;ARMA DE FOGO;julho;12;terça-feira;ADULTO;20;NOTURNO
HOMICIDIO;02:00;REDINHA;RUA BEAPENDI;MASCULINO;PARDA;17;ESTUDANTE C;ENSINO MEDIO COMPLETO;ARMA DE FOGO;julho;9;sábado;ADOLESCENTE;2;MADRUGADA
HOMICIDIO;20:00;REDINHA;RUA PADRE CICERO ROMAO ,226;MASCULINO;PARDA;21;VENDEDOR DE LOJA;ENSINO MEDIO COMPLETO;ARMA DE FOGO;julho;19;terça-feira;ADULTO;20;NOTURNO
HOMICIDIO;20:30;REDINHA;AV JOAO MEDEIROS FILHO;MASCULINO;PARDA;19;ESTUDANTE;NI;ARMA DE FOGO;dezembro;21;quarta-feira;ADULTO;21;NOTURNO
HOMICIDIO;11:24;REDINHA;EM BAIXO DA PONTE NEWTON NAVARRO;MASCULINO;NEGRA;19;SEM PROFISSAO;NI;ARMA DE FOGO;junho;1;quarta-feira;ADULTO;11;MATUTINO
LESAO CORPORAL SEGUIDA DE MORTE;NI;REDINHA;NI;MASCULINO;PARDA;41;AUTONOMO;NI;ARMA DE FOGO;novembro;3;quinta-feira;ADULTO;NI;NI
HOMICIDIO;06:08;REDINHA;ORLA MARITIMA DA PRAIA DA REDINHA;MASCULINO;PARDA;49;NI;NI;ARMA DE FOGO;agosto;11;quinta-feira;ADULTO;6;MADRUGADA
HOMICIDIO;02:00;REDINHA;RUA BEAPENDI;MASCULINO;PARDA;36;NI;NI;ARMA DE FOGO;julho;9;sábado;ADULTO;2;MADRUGADA
HOMICIDIO;12:13;REDINHA;RUA CICERO BUCHA;MASCULINO;PARDA;16;DESEMPREGADO;NI;ARMA DE FOGO;junho;3;sexta-feira;ADOLESCENTE;12;MATUTINO
HOMICIDIO;23:31;REDINHA;RUA PROVADOR MARIANO COELHO , S/N;MASCULINO;PARDA;28;NI;NI;ARMA DE FOGO;julho;9;sábado;ADULTO;24;NOTURNO
HOMICIDIO;16:57;REDINHA;RUA TPRRE DO MARFIM;MASCULINO;PARDA;23;NI;NI;ARMA DE FOGO;agosto;11;quinta-feira;ADULTO;17;VESPERTINO
HOMICIDIO;00:00;REDINHA;TV GAMELEIRA;MASCULINO;PARDA;27;NI;NI;ARMA DE FOGO;julho;18;segunda-feira;ADULTO;0;NOTURNO
HOMICIDIO;01:30;RIBEIRA;CORPO RETIRADO DO RIO POTENGI NAS PROX. DO CAIS DA PRODUMAR TAVARES DE LIRA RIBEIRA;MASCULINO;PARDA;23;SERVENTE DE OBRAS;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;junho;9;quinta-feira;ADULTO;2;MADRUGADA
HOMICIDIO;04:30;ROCAS;RUA DECIO FONSECA;FEMININO;PARDA;19;CABELEIREIRO(A);ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;junho;9;quinta-feira;ADULTO;5;MADRUGADA
HOMICIDIO;NI;ROCAS;CANTO DO MANGUE;MASCULINO;PARDA;20;MOTORISTA;ENSINO MEDIO COMPLETO;ARMA DE FOGO;agosto;28;domingo;ADULTO;NI;NI
FEMINICIDIO;20:30;ROCAS;RUA BELO HORIZONTE , EM FRENTE A ACADEMIA DOS GEMEOS FITNESS;FEMININO;PARDA;21;ESTUDANTE C;ENSINO MEDIO COMPLETO;ARMA DE FOGO;agosto;11;quinta-feira;ADULTO;21;NOTURNO
HOMICIDIO;06:30;ROCAS;ASSENTAMENTO DOS SEM TERRAS;MASCULINO;PARDA;45;DESEMPREGADO;NI;ARMA DE FOGO;setembro;13;terça-feira;ADULTO;7;MATUTINO
LESAO CORPORAL SEGUIDA DE MORTE;00:40;ROCAS;NI;MASCULINO;PARDA;45;NI;NI;ARMA DE FOGO;outubro;19;quarta-feira;ADULTO;1;NOTURNO
HOMICIDIO;07:28;ROCAS;R DA FLORESTA;MASCULINO;PARDA;21;SEM PROFISSAO;NI;ARMA DE FOGO;abril;9;sábado;ADULTO;7;MATUTINO
HOMICIDIO;22:48;ROCAS;R FERREIRA ITAJUBA, Nº 205;MASCULINO;BRANCA;24;DESOCUPADO(A);NI;ARMA DE FOGO;janeiro;13;quarta-feira;ADULTO;23;NOTURNO
HOMICIDIO;01:28;ROCAS;R JORDANES;MASCULINO;NEGRA;25;SEM PROFISSAO;NI;ARMA DE FOGO;março;30;quarta-feira;ADULTO;1;NOTURNO
HOMICIDIO;22:00;ROCAS;RUA ALMIRANTE BARROSO Nº 259;MASCULINO;PARDA;21;DESEMPREGADO;NI;ARMA DE FOGO;novembro;14;segunda-feira;ADULTO;22;NOTURNO
HOMICIDIO;21:34;ROCAS;RUA MIRAMAR;FEMININO;PARDA;22;DESEMPREGADO;NI;ARMA DE FOGO;maio;2;segunda-feira;ADULTO;22;NOTURNO
HOMICIDIO;20:00;ROCAS;RUA SAO FRANCISCO N º 14;MASCULINO;PARDA;45;APOSENTADO(A);NI;ARMA DE FOGO;dezembro;28;quarta-feira;ADULTO;20;NOTURNO
HOMICIDIO;23:10;ROCAS;TV SAO FRANCISCO ,12;MASCULINO;PARDA;27;DESEMPREGADO;NI;ARMA DE FOGO;maio;30;segunda-feira;ADULTO;23;NOTURNO
HOMICIDIO;21:18;ROCAS;R BELO HORIZONTE;MASCULINO;PARDA;3;ESTUDANTE A;PRE-ESCOLA;ARMA DE FOGO;março;29;terça-feira;CRIANÇA;21;NOTURNO
HOMICIDIO;19:00;SANTOS REIS;COMUNIDADE DO VIETNA;FEMININO;PARDA;47;DO LAR;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;junho;11;sábado;ADULTO;19;NOTURNO
HOMICIDIO;08:03;SANTOS REIS;TV VIETNA, 38;FEMININO;PARDA;17;SEM PROFISSAO;NI;ARMA DE FOGO;março;17;quinta-feira;ADOLESCENTE;8;MATUTINO
HOMICIDIO;NI;SANTOS REIS;TERMINAL DE ONIBUS DE BRASILIA TEIMOSA;MASCULINO;PARDA;29;ARTISTICA PLASTICO;NI;ASFIXIA MECANICA PROVOCADA;junho;26;domingo;ADULTO;NI;NI
HOMICIDIO;07:37;TIROL;AV: SENADOR SALGADO FILHO S/N;MASCULINO;NEGRA;38;SERVENTE DE OBRAS;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;junho;4;sábado;ADULTO;8;MATUTINO
LESAO CORPORAL SEGUIDA DE MORTE;06:30;TIROL;TV. DOIS IRMAOS;MASCULINO;PARDA;25;NI;NI;ARMA DE FOGO;maio;13;sexta-feira;ADULTO;7;MATUTINO
