TIPO DE MORTE;HORA;BAIRRO DA OCORRENCIA;LOGRADOURO DA OCORRENCIA;GENERO;ETNIA;IDADE;PROFISSAO;ESCOLARIDADE;INSTRUMENTO UTILIZADO;MES;DIA;DIA DA SEMANA;FAIXA ;HORARIO APROXIMADO;TURNO
LESAO CORPORAL SEGUIDA DE MORTE;08:45;PLANALTO;RUA RAINHA DO MAR, MERCADINHO SANTA CLARA;MASCULINO;PARDA;17;NI;NI;ARMA DE FOGO;maio;7;domingo;ADOLESCENTE;9;MATUTINO
HOMICIDIO;20:50;PLANALTO;RUA INDOMAR EM FRENTE AO Nº 34, PROX A RUA PARACATI, PROXIMO AO MERCADINHO SAO PAULO, PROXIMO AO CONDOMINIO, CRUZAMENTO COM A RUA TAMIRIM, PROXIMO A LINHA FERREA;MASCULINO;PARDA;18;DESEMPREGADO;NI;ARMA DE FOGO;novembro;27;segunda-feira;ADULTO;21;NOTURNO
HOMICIDIO;03:30;PLANALTO;TV JARDIM DO EDEM ESQUINA COM A RUA JARDIM DO EDEM;MASCULINO;PARDA;30;ASG;NI;ARMA DE FOGO;janeiro;22;domingo;ADULTO;4;MADRUGADA
HOMICIDIO;20:13;PLANALTO;RUA DA GLORIA, NO BAR DO SR. ANTONIO;FEMININO;PARDA;30;DO LAR;NI;ARMA DE FOGO;outubro;2;segunda-feira;ADULTO;20;NOTURNO
HOMICIDIO;19:30;PLANALTO;RUA PARACATI COM A RUA MIRAMANGUE (ESPETINHO DO PANKADAO);MASCULINO;PARDA;38;MECANICO;NI;ARMA DE FOGO;março;25;sábado;ADULTO;20;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;19:30;PLANALTO;RUA PARACATI COM A RUA MIRAMANGUE (ESPETINHO DO PANKADAO);MASCULINO;PARDA;29;PEDREIRO;NI;ARMA DE FOGO;março;25;sábado;ADULTO;20;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;16:34;PLANALTO;RUA RAINHA DO MAR, PROXIMO AO CONDOMINIO TISSALIA;FEMININO;PARDA;26;DESEMPREGADO;NI;ARMA DE FOGO;outubro;10;terça-feira;ADULTO;17;VESPERTINO
HOMICIDIO;11:30;PLANALTO;RUA PARACATI, EM FRENTE A OFICINA HR MECANINCA, Nº 89 , EM FRENTE AO CONDOMINIO ROSA DOS VENTOS.;MASCULINO;PARDA;41;MECANICO;NI;ARMA DE FOGO;maio;16;terça-feira;ADULTO;12;MATUTINO
HOMICIDIO;19:40;PLANALTO;RUA MARANATA, Nº 1409;MASCULINO;PARDA;26;SERVENTE DE PEDREIRO;NI;ARMA DE FOGO;janeiro;16;segunda-feira;ADULTO;20;NOTURNO
HOMICIDIO;21:30;PLANALTO;AV. MIRA MANGUE, EM FRENTE AO Nº 763;MASCULINO;PARDA;28;NI;NI;ARMA DE FOGO;janeiro;21;sábado;ADULTO;22;NOTURNO
HOMICIDIO;17:40;PLANALTO;RUA FRANCISCO CANINDE, PROXIMO AO MERCADINHO DO NALDO;MASCULINO;PARDA;16;ESTUDANTE;NI;ARMA DE FOGO;maio;27;sábado;ADOLESCENTE;18;VESPERTINO
HOMICIDIO;09:00;PLANALTO;RUA MIRAMANGUE COM SAO GREGORIO;MASCULINO;PARDA;15;ESTUDANTE;NI;ARMA DE FOGO;junho;18;domingo;ADOLESCENTE;9;MATUTINO
HOMICIDIO;09:00;PLANALTO;RUA MIRAMANGUE COM SAO GREGORIO;MASCULINO;PARDA;36;SERVENTE DE PEDREIRO;NI;ARMA DE FOGO;junho;18;domingo;ADULTO;9;MATUTINO
HOMICIDIO;16:00;PLANALTO;RUA SAO PATRICK, AREA DE MATA DO BAIRRO PLANALTO PROX A RUA SAO FRANCISCO - REF FAZENDA DE SEU QUEIROZ E A ESCOLA EMANOEL BEZERRA;MASCULINO;PARDA;22;NI;NI;ARMA DE FOGO;fevereiro;23;quinta-feira;ADULTO;16;VESPERTINO
HOMICIDIO;19:03;PLANALTO;RUA MIRAMANGUE (ESTACIONAMENTO DO SUPERMERCADO REDE MAIS);MASCULINO;PARDA;20;AUXILIAR DE PEDREIRO;NI;ARMA DE FOGO;fevereiro;7;terça-feira;ADULTO;19;NOTURNO
HOMICIDIO;01:20;PLANALTO;RUA FRANCISCA CAMPOS, BLOCO 2045 AP 201;MASCULINO;PARDA;21;DESEMPREGADO;NI;ARMA DE FOGO;fevereiro;27;segunda-feira;ADULTO;1;NOTURNO
HOMICIDIO;00:00;PLANALTO;RUA SANTA QUITERIA, EM FRENTE AO Nº 700;MASCULINO;PARDA;15;DESEMPREGADO;NI;ARMA DE FOGO;agosto;14;segunda-feira;ADOLESCENTE;0;NOTURNO
HOMICIDIO;17:00;PLANALTO;RUA DA TORRE COM RUA ENGENHEIRO JOSE DANTAS;MASCULINO;PARDA;49;JARDINEIRO;NI;ARMA DE FOGO;junho;2;sexta-feira;ADULTO;17;VESPERTINO
HOMICIDIO;17:00;PLANALTO;RUA DA TORRE COM RUA ENGENHEIRO JOSE DANTAS;MASCULINO;PARDA;55;JARDINEIRO;NI;ARMA DE FOGO;junho;2;sexta-feira;ADULTO;17;VESPERTINO
HOMICIDIO;20:00;PLANALTO;RUA MIRASSOL EM FRENTE AO Nº 75 B;MASCULINO;PARDA;14;PREJUDICADO;NI;ARMA DE FOGO;janeiro;12;quinta-feira;ADOLESCENTE;20;NOTURNO
HOMICIDIO;21:00;PLANALTO;TV SANTA LIDUINA, Nº 120 - BECO DA FUMACA, ENTRE AS RUAS JARDIM DO EDEM E SANTO ONOFRE;MASCULINO;PARDA;22;AUXILIAR DE PEDREIRO;NI;ARMA DE FOGO;março;3;sexta-feira;ADULTO;21;NOTURNO
HOMICIDIO;21:00;PLANALTO;TV SANTA LIDUINA, Nº 120 - BECO DA FUMACA, ENTRE AS RUAS JARDIM DO EDEM E SANTO ONOFRE;FEMININO;PARDA;22;DO LAR;NI;ARMA DE FOGO;março;3;sexta-feira;ADULTO;21;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;21:00;PLANALTO;RUA LUIZ FELIPE;MASCULINO;PARDA;50;NI;NI;ESPANCAMENTO;maio;2;terça-feira;ADULTO;21;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;17:45;PLANALTO;RUA MONTE REY, EM FRENTE A LOJA HERIBERTO CELULAR;MASCULINO;PARDA;20;DESEMPREGADO;NI;ARMA DE FOGO;março;16;quinta-feira;ADULTO;18;VESPERTINO
HOMICIDIO;14:37;PONTA NEGRA;RUA JOAO RODRIGUES DE CARVALHO;MASCULINO;PARDA;29;NI;NI;ARMA DE FOGO;junho;19;segunda-feira;ADULTO;15;VESPERTINO
HOMICIDIO;19:20;PONTA NEGRA;RUA MANOEL CORINGA DE LEMOS, PROXIMO A IGREJA CATOLICA;MASCULINO;PARDA;19;NI;NI;ARMA DE FOGO;maio;19;sexta-feira;ADULTO;19;NOTURNO
HOMICIDIO;07:00;PONTA NEGRA;RUA INACIO VALE, Nº 04 PROXIMO AO HOTEL RIFFOLES;MASCULINO;PARDA;20;VENDEDOR;NI;PEDRADA;abril;16;domingo;ADULTO;7;MATUTINO
LESAO CORPORAL SEGUIDA DE MORTE;20:15;PONTA NEGRA;RUA EDSON TEIXEIRA DA SILVA Nº 270;MASCULINO;PARDA;29;NI;NI;ARMA DE FOGO;setembro;22;sexta-feira;ADULTO;20;NOTURNO
HOMICIDIO;18:41;PONTA NEGRA;RUA JOAO RODRIGUES DE OLIVEIRA, AO LADO DO MORRO DO CARECA;MASCULINO;NI;28;NI;NI;ARMA BRANCA;janeiro;14;sábado;ADULTO;19;NOTURNO
LATROCINIO;05:00;PONTA NEGRA;AV PRAIA DE GENIPABU EM FRENTE AO CONDOMINIO MARIA CLARA, PROXIMO AO PLANETA ANIMAL, PROXIMO AO PRAIA SHOPPING;MASCULINO;PARDA;59;MOTORISTA;NI;ARMA DE FOGO;abril;9;domingo;ADULTO;5;MADRUGADA
LESAO CORPORAL SEGUIDA DE MORTE;18:00;PONTA NEGRA;RUA DA FLORESTA, Nº 80;MASCULINO;PARDA;22;ESTUDANTE;NI;ARMA DE FOGO;fevereiro;7;terça-feira;ADULTO;18;VESPERTINO
LESAO CORPORAL SEGUIDA DE MORTE;22:45;PONTA NEGRA;AV PRAIA DE MURIÚ- EM FRENTE A OFICINA DO HERALDO, RUA DO PRAIA SHOPPING, AO LADO DA LAGOA DE CAPTAÇÃO, PROXIMO AO POSTO Nº 5 DA CAERN, PROXIMO A PRAÇA TANCREDO NEVES;MASCULINO;PARDA;16;NI;NI;ARMA DE FOGO;novembro;18;sábado;ADOLESCENTE;23;NOTURNO
HOMICIDIO;06:01;PONTA NEGRA;AV ENGENHEIRO ROBERTO FREIRE - POR TRAS DA BOATE WOODS;FEMININO;PARDA;16;ESTUDANTE;NI;ESPANCAMENTO;setembro;17;domingo;ADOLESCENTE;6;MADRUGADA
HOMICIDIO;02:53;PONTA NEGRA;RUA JOAO ALBERTO;MASCULINO;PARDA;34;ACESSOR FINANCEIRO;NI;ARMA DE FOGO;abril;1;sábado;ADULTO;3;MADRUGADA
HOMICIDIO;06:28;POTENGI;PRESIDIO RAIMUNDO NONATO, PAVILHAO B;MASCULINO;PARDA;25;DESEMPREGADO;ENSINO FUNDAMENTAL INCOMPLETO;ASFIXIA MECANICA PROVOCADA;outubro;17;terça-feira;ADULTO;6;MADRUGADA
HOMICIDIO;05:00;POTENGI;AV ITAPETINGA EM FRENTE AO PRESIDIO PROVISORIO RAIMUNDO NONATO;MASCULINO;PARDA;25;DESEMPREGADO;ENSINO MEDIO INCOMPLETO;ARMA DE FOGO;novembro;30;quinta-feira;ADULTO;5;MADRUGADA
LESAO CORPORAL SEGUIDA DE MORTE;22:30;POTENGI;RUA SERRA DO ARAGUAIA, Nº 44, PROXIMO AO COLEGIO MONSENHOR LANDIM;MASCULINO;PARDA;53;MOTORISTA;NI;ARMA DE FOGO;agosto;18;sexta-feira;ADULTO;23;NOTURNO
HOMICIDIO;04:54;POTENGI;RUA ARAGUARI, NO HOSPITAL SANTA CATARINA.;FEMININO;PARDA;0;NI;NI;ARMA DE FOGO;agosto;31;quinta-feira;CRIANÇA;5;MADRUGADA
HOMICIDIO;14:16;POTENGI;AV SERRA NEGRA - FEIRA LIVRE DO CONJUNTO SOLEDADE II;MASCULINO;PARDA;43;DESEMPREGADO;NI;ARMA DE FOGO;novembro;11;sábado;ADULTO;14;VESPERTINO
HOMICIDIO;08:30;POTENGI;AV. ITAPETINGA, PRESIDIO RAIMUNDO NONATO;MASCULINO;PARDA;33;COZINHEIRO;NI;ENFORCAMENTO;agosto;18;sexta-feira;ADULTO;9;MATUTINO
HOMICIDIO;10:25;POTENGI;AV JOAO MEDEIROS FILHO, EM FRENTE AO ATACADAO;MASCULINO;PARDA;29;NI;NI;ARMA DE FOGO;fevereiro;6;segunda-feira;ADULTO;10;MATUTINO
HOMICIDIO;14:30;POTENGI;AV DR. JOAO MEDEIROS FILHO, PRACA DE EVENTOS DO NORDESTAO;MASCULINO;PARDA;18;ESTUDANTE;NI;ARMA DE FOGO;julho;15;sábado;ADULTO;15;VESPERTINO
LESAO CORPORAL SEGUIDA DE MORTE;14:30;POTENGI;AV. JOAO MEDEIROS FILHO - INTERIOR DO NORTE SHOPPING;MASCULINO;PARDA;31;POLICIAL MILITAR;NI;ARMA DE FOGO;janeiro;31;terça-feira;ADULTO;15;VESPERTINO
HOMICIDIO;03:50;POTENGI;RUA MANOEL PAULINO Nº 131;MASCULINO;PARDA;26;AUTONOMO;NI;ARMA DE FOGO;novembro;1;quarta-feira;ADULTO;4;MADRUGADA
HOMICIDIO;13:18;POTENGI;AV BOA SORTE, EM FRENTE A FARMACIA DOS TRABALHADORES, PROXIMO AO COLEGIO 15 DE OUTUBRO, PROXIMO AO COLEGIO BRASIL;MASCULINO;PARDA;19;NI;NI;ARMA DE FOGO;setembro;4;segunda-feira;ADULTO;13;VESPERTINO
HOMICIDIO;08:40;POTENGI;RUA CEREJEIRA - PROXIMO A QUADRA DE ESPORTE E RUA DA FEIRA LIVRE DO CONJ PANORAMA;MASCULINO;PARDA;33;NI;NI;ARMA BRANCA;dezembro;17;domingo;ADULTO;9;MATUTINO
HOMICIDIO;00:50;POTENGI;RUA CORONEL BORGES, Nº 20 (COMUNIDADE DO 10) PROXIMO AO BAR SO MAIS UMA, POR TRAS DA CONJOL;MASCULINO;PARDA;23;RECEPCIONISTA;NI;ARMA DE FOGO;maio;15;segunda-feira;ADULTO;1;NOTURNO
LATROCINIO;10:49;POTENGI;RUA SERRA GERAL, AO LADO DA BASE COMUNITARIA DA GUARDA MUNICIPAL;MASCULINO;PARDA;48;GUARDA MUNICIPAL;NI;ARMA DE FOGO;fevereiro;14;terça-feira;ADULTO;11;MATUTINO
HOMICIDIO;17:18;POTENGI;AV DAS FRONTEIRAS, PROXIMO A APP SERVICE, PROXIMO AO Nº 350;MASCULINO;PARDA;22;DESEMPREGADO;NI;ARMA DE FOGO;setembro;10;domingo;ADULTO;17;VESPERTINO
HOMICIDIO;08:59;POTENGI;RUA PEDRO PEREIRA, Nº 68;MASCULINO;PARDA;36;TECNICO;NI;PAULADA;agosto;10;quinta-feira;ADULTO;9;MATUTINO
LESAO CORPORAL SEGUIDA DE MORTE;09:07;POTENGI;AV SERRA NEGRA - PROXIMO A FARMACIA SANTA FE E RESTAURANTE JJ;MASCULINO;BRANCA;21;MARCENEIRO;NI;ARMA DE FOGO;setembro;29;sexta-feira;ADULTO;9;MATUTINO
HOMICIDIO;21:23;POTENGI;CONJUNTO ALVORADA EM FRENTE A IGREJA CATOLICA;MASCULINO;PARDA;16;ESTUDANTE;NI;ARMA DE FOGO;julho;7;sexta-feira;ADOLESCENTE;21;NOTURNO
HOMICIDIO;00:30;POTENGI;RUA SAO PEDRO, Nº 105 B - PROXIMO AO COMPLEXO CULTURAL;MASCULINO;PARDA;17;NI;NI;ARMA DE FOGO;março;27;segunda-feira;ADOLESCENTE;1;NOTURNO
HOMICIDIO;11:30;POTENGI;RUA DOS COQUEIROS;MASCULINO;PARDA;25;DESEMPREGADO;NI;ARMA DE FOGO;janeiro;4;quarta-feira;ADULTO;12;MATUTINO
HOMICIDIO;15:30;POTENGI;CELA 04 DO CDP ZONA NORTE - AV DR. JOAO MEDEIROS FILHO;MASCULINO;PARDA;22;DESEMPREGADO;NI;ASFIXIA MECANICA PROVOCADA;março;18;sábado;ADULTO;16;VESPERTINO
HOMICIDIO;21:30;POTENGI;AV JOAO MEDEIROS FILHO, VIZINHO A CAIXA ECONOMICA FEDERAL;MASCULINO;PARDA;24;DESEMPREGADO;NI;ARMA DE FOGO;março;15;quarta-feira;ADULTO;22;NOTURNO
HOMICIDIO;07:00;POTENGI;RUA BAHIA, POR TRAS DO PARTAGE NOTH SHOPPING, PROXIMO A CAIXA DAGUA E O CARREFOUR;MASCULINO;PARDA;49;NI;NI;ARMA DE FOGO;maio;19;sexta-feira;ADULTO;7;MATUTINO
LESAO CORPORAL SEGUIDA DE MORTE;19:33;POTENGI;RUA HIROSHI IENAGA;MASCULINO;PARDA;38;PEDREIRO;NI;ARMA DE FOGO;julho;14;sexta-feira;ADULTO;20;NOTURNO
HOMICIDIO;12:05;POTENGI;AV. ITAPETINGA - PRESIDIO RAIMUNDO NONATO;MASCULINO;PARDA;29;NI;NI;ESPANCAMENTO;setembro;14;quinta-feira;ADULTO;12;MATUTINO
HOMICIDIO;01:00;POTENGI;RUA BAIA DE JOSÉ, EM FRENTE AO Nº 1460;MASCULINO;PARDA;23;AJUDANTE DE PEDREIRO;NI;ARMA DE FOGO;agosto;1;terça-feira;ADULTO;1;NOTURNO
HOMICIDIO;01:00;POTENGI;RUA TABAPUÃ, RUA DO PAGUE FACIL, PROXIMO A IGREJA CATOLICA;MASCULINO;PARDA;30;NI;NI;ARMA DE FOGO;dezembro;24;domingo;ADULTO;1;NOTURNO
HOMICIDIO;03:00;POTENGI;PRESIDIO RAIMUNDO NONATO, PAVILHAO A;MASCULINO;PARDA;22;DESEMPREGADO;NI;ARMA BRANCA;abril;25;terça-feira;ADULTO;3;MADRUGADA
LATROCINIO;03:00;POTENGI;AV JOAO MEDEIROS FILHO - PROXIMO AO SUPERMERCADO NORDESTAO, AO LADO CAIXA ECONOMICA FEDERAL;MASCULINO;PARDA;38;POLICIAL MILITAR;NI;ARMA DE FOGO;novembro;10;sexta-feira;ADULTO;3;MADRUGADA
HOMICIDIO;04:03;POTENGI;AV. JOAO MEDEIROS FILHO, ESQUINA COM A RUA JABOTICABEIRA;MASCULINO;PARDA;60;DESEMPREGADO;NI;;setembro;16;sábado;IDOSO;4;MADRUGADA
HOMICIDIO;20:00;POTENGI;AV ITAPETINGA - BAR 24HS;MASCULINO;PARDA;31;MOTOBOY;NI;ARMA DE FOGO;julho;2;domingo;ADULTO;20;NOTURNO
HOMICIDIO;20:00;POTENGI;RUA IGUATU, PROXIMO AO PRESIDIO PROVISORIO RAIMUNDO NONATO;MASCULINO;PARDA;31;DESEMPREGADO;NI;ARMA DE FOGO;setembro;3;domingo;ADULTO;20;NOTURNO
HOMICIDIO;21:00;POTENGI;CADEIA PUBLICA DE NATAL, PRESIDIO PROVISORIO RAIMUNDO NONATO, SITUADO A AV ITAPETINGA;MASCULINO;PARDA;34;AGRICULTOR;NI;ASFIXIA MECANICA PROVOCADA;setembro;1;sexta-feira;ADULTO;21;NOTURNO
HOMICIDIO;05:00;POTENGI;AV ITAPETINGA (AO LADO DA PRAÇA DE TAXI/USB) EM FRENTE AO PRESIDIO PROVISORIO;MASCULINO;PARDA;28;DESEMPREGADO;NI;ARMA DE FOGO;março;12;domingo;ADULTO;5;MADRUGADA
HOMICIDIO;06:00;POTENGI;AVENIDA ITAPETINGA, EM FRENTE AO PRESIDIO JOAO CHAVES;MASCULINO;PARDA;42;MONTADOR;NI;ARMA BRANCA;julho;23;domingo;ADULTO;6;MADRUGADA
OUTRO;NI;POTENGI;TV MARIA JOSE DE LIRA;MASCULINO;NI;22;DESEMPREGADO;NI;ARMA DE FOGO;agosto;25;sexta-feira;ADULTO;NI;NI
FEMINICIDIO;14:11;PRAIA DO MEIO;RUA RODRIGUES DIAS CRUZAMENTO COM RUA PEDRO AFONSO, EM FRENTE AO Nº 272 -PROXIMO A ESCOLA CAFE FILHO E AO CENTRO SOCIAL;FEMININO;PARDA;40;COMERCIANTE;ENSINO FUNDAMENTAL INCOMPLETO;ARMA DE FOGO;outubro;11;quarta-feira;ADULTO;14;VESPERTINO
HOMICIDIO;14:50;PRAIA DO MEIO;AV PRESIDENTE CAFE FILHO, PROXIMO AO TERMINAL DE ONIBUS DE BRASILIA TEIRMOSA, EM FRENTE AO CAMPO DE FUTEBOL SOCIETY;MASCULINO;PARDA;22;FEIRANTE;NI;ARMA DE FOGO;dezembro;10;domingo;ADULTO;15;VESPERTINO
HOMICIDIO;19:30;PRAIA DO MEIO;AV PRESIDENTE CAFE FILHO, PROX AO POSTO FAN E A PRACA DOS HEROIS;FEMININO;BRANCA;18;ESTUDANTE;NI;ARMA DE FOGO;janeiro;29;domingo;ADULTO;20;NOTURNO
HOMICIDIO;19:30;PRAIA DO MEIO;RUA DO MOTOR, Nº 354 - VILA DE GILVAN;MASCULINO;PARDA;32;VIGILANTE;NI;ARMA DE FOGO;janeiro;15;domingo;ADULTO;20;NOTURNO
HOMICIDIO;12:00;PRAIA DO MEIO;AV. CAFE FILHO - EM FRENTE AO AQUARIUS;MASCULINO;PARDA;26;NI;NI;ARMA DE FOGO;junho;9;sexta-feira;ADULTO;12;MATUTINO
HOMICIDIO;14:00;PRAIA DO MEIO;RUA ALTAMIRA, Nº 40;MASCULINO;PARDA;17;NI;NI;ARMA DE FOGO;novembro;7;terça-feira;ADOLESCENTE;14;VESPERTINO
HOMICIDIO;18:47;PRAIA DO MEIO;AV PRESIDENTE CAFE FILHO, Nº 27, EM FRENTE AO BAR BOA IDEIA;MASCULINO;PARDA;30;VIGILANTE;NI;ARMA DE FOGO;fevereiro;20;segunda-feira;ADULTO;19;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;23:00;QUINTAS;EM FRENTE AO BAR DE DODOCA;MASCULINO;PARDA;30;DIARISTA;ENSINO FUNDAMENTAL INCOMPLETO;ARMA DE FOGO;dezembro;30;sábado;ADULTO;23;NOTURNO
HOMICIDIO;16:20;QUINTAS;TV LUIZ SAMPAIO, Nº 7, EM FRENTE A LIGA;MASCULINO;PARDA;33;DESEMPREGADO;NI;ARMA DE FOGO;dezembro;6;quarta-feira;ADULTO;16;VESPERTINO
HOMICIDIO;16:15;QUINTAS;RUA RIO POTENGI, POR TRAS DA ESTAÇÃO DE ELEVAÇÃO DA CAERN (DENTRO DO MANGUE);MASCULINO;PARDA;40;DESEMPREGADO;NI;ARMA DE FOGO;abril;21;sexta-feira;ADULTO;16;VESPERTINO
LESAO CORPORAL SEGUIDA DE MORTE;14:40;QUINTAS;RUA PRESIDENTE MASCARENHAS;MASCULINO;PARDA;20;NI;NI;ARMA DE FOGO;fevereiro;14;terça-feira;ADULTO;15;VESPERTINO
LESAO CORPORAL SEGUIDA DE MORTE;08:10;QUINTAS;RUA BEIRA RIO - FAVELA DO MOSQUITO;MASCULINO;NI;19;NI;NI;ARMA DE FOGO;janeiro;17;terça-feira;ADULTO;8;MATUTINO
HOMICIDIO;20:50;QUINTAS;RUA RIO POTENGI, PROXIMO AO MERCADINHO DE CHICO, PROXIMO A ESTACAO;MASCULINO;PARDA;27;COMERCIANTE;NI;ARMA DE FOGO;junho;3;sábado;ADULTO;21;NOTURNO
HOMICIDIO;20:31;QUINTAS;AV BERNARDO VIEIRA, NO BAR DA LINGUA PROXIMO AO VIADUTO DA URBANA;MASCULINO;PARDA;42;APOSENTADO;NI;ARMA DE FOGO;agosto;26;sábado;ADULTO;21;NOTURNO
HOMICIDIO;10:00;QUINTAS;RUA NOVA CENTRAL EM FRENTE AO Nº 1751;MASCULINO;PARDA;20;PINTOR;NI;ARMA DE FOGO;janeiro;13;sexta-feira;ADULTO;10;MATUTINO
HOMICIDIO;19:30;QUINTAS;CRUZAMENTO DAS RUA 1º DE JANEIRO E CRESO BEZERRA;MASCULINO;PARDA;32;DESEMPREGADO;NI;ARMA DE FOGO;dezembro;20;quarta-feira;ADULTO;20;NOTURNO
HOMICIDIO;16:34;QUINTAS;RUA ESTEVAM MACHADO, Nº 17;MASCULINO;PARDA;48;NI;NI;ARMA DE FOGO;janeiro;11;quarta-feira;ADULTO;17;VESPERTINO
HOMICIDIO;11:30;QUINTAS;RUA SANTA HELENA (BEIRA DA MARÉ) PROXIMO AO CAMPO DE FUTEBOL;MASCULINO;PARDA;20;AUTONOMO;NI;ARMA DE FOGO;março;27;segunda-feira;ADULTO;12;MATUTINO
HOMICIDIO;07:00;QUINTAS;RUA MARIO NEGOCIO COM AV 5 CORPO ESQUARTEJADO LOCALIZADO DENTRO DE UM SACO DE ESTOPA ENVOLVIDO EM UM SACO DE LIXA, EM FRENTE A UM LAVA JATO.;MASCULINO;PARDA;28;DIARISTA;NI;ARMA DE FOGO;maio;12;sexta-feira;ADULTO;7;MATUTINO
HOMICIDIO;19:16;QUINTAS;RUA PRESIDENTE MASCARENHAS;MASCULINO;PARDA;46;GARÇON;NI;ARMA DE FOGO;setembro;14;quinta-feira;ADULTO;19;NOTURNO
HOMICIDIO;13:30;QUINTAS;AV MARIO NEGOCIO, PROXIMO AO BAR DO BOTAFOGO, PROXIMO AO POSTO DE GASOLINA SP;MASCULINO;PARDA;51;COMERCIANTE / LAVAR JATO;NI;ARMA DE FOGO;junho;3;sábado;ADULTO;14;VESPERTINO
HOMICIDIO;20:46;QUINTAS;RUA SAO LUCAS -EM FRENTE AO Nº 190;MASCULINO;PARDA;26;NI;NI;ARMA DE FOGO;junho;8;quinta-feira;ADULTO;21;NOTURNO
HOMICIDIO;20:40;QUINTAS;RUA PRESIDENTE MASCARENHAS, PROXIMO AO BAR DA GELADINHA;MASCULINO;PARDA;29;NI;NI;ARMA DE FOGO;maio;7;domingo;ADULTO;21;NOTURNO
HOMICIDIO;01:03;QUINTAS;RUA SAO GERALDO, Nº 13 - CALCADA EM FRENTE A RESIDENCIA - PROX A DISTRIBUIDORA PROGRESSO;MASCULINO;PARDA;21;FEIRANTE;NI;ARMA DE FOGO;fevereiro;24;sexta-feira;ADULTO;1;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;00:00;QUINTAS;AV. MARIO NEGOCIO;MASCULINO;PARDA;20;NI;NI;ARMA DE FOGO;setembro;8;sexta-feira;ADULTO;0;NOTURNO
HOMICIDIO;00:00;QUINTAS;RUA DAS LAVADEIRAS - EM FRENTE AO RIO DAS QUINTAS - FAVELA DO JAPAO;MASCULINO;PARDA;26;FEIRANTE;NI;ARMA DE FOGO;janeiro;24;terça-feira;ADULTO;0;NOTURNO
HOMICIDIO;00:20;QUINTAS;AV. BERNARDO VIEIRA, Nº 100, NA ENTRADA DA FAVELA DO JAPAO, PROXIMO A WG MOTOS;MASCULINO;PARDA;43;DESEMPREGADO;NI;ARMA DE FOGO;abril;2;domingo;ADULTO;0;NOTURNO
HOMICIDIO;00:20;QUINTAS;RUA DOS PAIATIS, POR TRAS DO HOSPITAL GISELDA TRIGUEIRO;MASCULINO;PARDA;44;AUTONOMO;NI;ARMA DE FOGO;dezembro;30;sábado;ADULTO;0;NOTURNO
HOMICIDIO;17:00;QUINTAS;TV. SANTA HELENA;MASCULINO;PARDA;19;AJUDANTE DE CARGA E DESCARGA;NI;ARMA DE FOGO;janeiro;19;quinta-feira;ADULTO;17;VESPERTINO
HOMICIDIO;20:00;QUINTAS;TV SANTA HELENA, Nº 24;MASCULINO;PARDA;18;DESEMPREGADO;NI;ARMA DE FOGO;outubro;5;quinta-feira;ADULTO;20;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;20:25;QUINTAS;AV FELIZARDO MOURA - COMUNIDADE DO MOSQUITO;MASCULINO;PARDA;22;DESEMPREGADO;NI;ARMA DE FOGO;outubro;31;terça-feira;ADULTO;20;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;20:27;QUINTAS;RUA RIO POTENGI;MASCULINO;PARDA;17;ESTUDANTE;NI;ARMA DE FOGO;setembro;30;sábado;ADOLESCENTE;20;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;20:27;QUINTAS;RUA RIO POTENGI;MASCULINO;PARDA;31;MECANICO;NI;ARMA DE FOGO;setembro;30;sábado;ADULTO;20;NOTURNO
HOMICIDIO;21:00;QUINTAS;AV MARIO NEGOCIO, EM FRENTE A URBANA;MASCULINO;PARDA;15;DESEMPREGADO;NI;ARMA DE FOGO;julho;27;quinta-feira;ADOLESCENTE;21;NOTURNO
HOMICIDIO;21:00;QUINTAS;RUA DR. MARIO NEGOCIO, EM FRENTE A STOP CAR;MASCULINO;PARDA;33;SERVENTE DE PEDREIRO;NI;ARMA DE FOGO;março;9;quinta-feira;ADULTO;21;NOTURNO
HOMICIDIO;14:00;QUINTAS;AVENIDA MARIO NEGOCIO, LAGOA DE CAPTACAO;MASCULINO;PARDA;24;DESEMPREGADO;NI;ARMA DE FOGO;julho;17;segunda-feira;ADULTO;14;VESPERTINO
HOMICIDIO;14:00;QUINTAS;RIO POTENGI, ENTRE A BASE NAVAL E O BOPE;MASCULINO;PARDA;51;POLICIAL MILITAR - RESERVA;NI;ARMA DE FOGO;agosto;10;quinta-feira;ADULTO;14;VESPERTINO
HOMICIDIO;14:00;QUINTAS;RUA DR. ANTONIO GONÇALVES Nº 1166;MASCULINO;PARDA;39;POLICIAL MILITAR;NI;ARMA DE FOGO;julho;3;segunda-feira;ADULTO;14;VESPERTINO
